App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\testing\TestRunResults.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/dev/testing/TestRunResults.java,TestRunResults.java,TestRunResults,8,22,22,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\testing\TestSetupBuildItem.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/dev/testing/TestSetupBuildItem.java,TestSetupBuildItem.java,TestSetupBuildItem,1,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\testing\TestState.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/dev/testing/TestState.java,TestState.java,TestState,12,11,28,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\testing\TestSupport.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/dev/testing/TestSupport.java,TestSupport.java,RunStatus,41,68,169,6,0,6,true,false,false,false,false,false,false,false,false,true
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\dev\testing\TestTracingProcessor.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/dev/testing/TestTracingProcessor.java,TestTracingProcessor.java,TagCompleter,46,30,58,1,0,1,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\IsTest.java,projects/quarkus/core/deployment/src/main/java/io/quarkus/deployment/IsTest.java,IsTest.java,IsTest,3,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\builditem\DevServicesComposeProjectBuildItemTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/builditem/DevServicesComposeProjectBuildItemTest.java,DevServicesComposeProjectBuildItemTest.java,DevServicesComposeProjectBuildItemTest,11,4,51,3,3,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\builditem\GeneratedResourceBuildItemTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/builditem/GeneratedResourceBuildItemTest.java,GeneratedResourceBuildItemTest.java,GeneratedResourceBuildItemTest,3,3,3,3,3,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\CapabilityTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/CapabilityTest.java,CapabilityTest.java,CapabilityTest,9,3,5,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\CascadingConditionalDependenciesTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/CascadingConditionalDependenciesTest.java,CascadingConditionalDependenciesTest.java,CascadingConditionalDependenciesTest,12,2,40,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ConditionalDependencyDependingOnItsDependentTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ConditionalDependencyDependingOnItsDependentTest.java,ConditionalDependencyDependingOnItsDependentTest.java,ConditionalDependencyDependingOnItsDependentTest,3,2,14,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ConditionalDependencyScenarioTwoTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ConditionalDependencyScenarioTwoTest.java,ConditionalDependencyScenarioTwoTest.java,ConditionalDependencyScenarioTwoTest,12,2,82,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ConditionalDependencyWithSingleConditionTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ConditionalDependencyWithSingleConditionTest.java,ConditionalDependencyWithSingleConditionTest.java,ConditionalDependencyWithSingleConditionTest,10,2,12,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ConditionalDependencyWithTwoConditionsTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ConditionalDependencyWithTwoConditionsTest.java,ConditionalDependencyWithTwoConditionsTest.java,ConditionalDependencyWithTwoConditionsTest,12,2,18,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\DependencyConditionMatchesConditionalDependencyTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/DependencyConditionMatchesConditionalDependencyTest.java,DependencyConditionMatchesConditionalDependencyTest.java,DependencyConditionMatchesConditionalDependencyTest,8,3,22,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ExcludedDirectConditionalDependencyTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ExcludedDirectConditionalDependencyTest.java,ExcludedDirectConditionalDependencyTest.java,ExcludedDirectConditionalDependencyTest,3,2,16,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\ExcludedTransitiveConditionalDependencyTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/ExcludedTransitiveConditionalDependencyTest.java,ExcludedTransitiveConditionalDependencyTest.java,ExcludedTransitiveConditionalDependencyTest,3,2,13,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\TransitiveConditionalDepTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/TransitiveConditionalDepTest.java,TransitiveConditionalDepTest.java,TransitiveConditionalDepTest,3,2,31,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\UnsatisfiedConditionalDependencyWithTwoConditionsTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/conditionaldeps/UnsatisfiedConditionalDependencyWithTwoConditionsTest.java,UnsatisfiedConditionalDependencyWithTwoConditionsTest.java,UnsatisfiedConditionalDependencyWithTwoConditionsTest,11,2,14,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\console\ConsoleStateManagerTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/console/ConsoleStateManagerTest.java,ConsoleStateManagerTest.java,ConsoleStateManagerTest,2,2,19,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\dev\ClassComparisonUtilTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/dev/ClassComparisonUtilTest.java,ClassComparisonUtilTest.java,EntityWithoutTypeAnnotation,13,25,19,13,13,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\dev\CompilerFlagsTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/dev/CompilerFlagsTest.java,CompilerFlagsTest.java,CompilerFlagsTest,7,8,9,6,6,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\dev\DevModeCommandLineBuilderTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/dev/DevModeCommandLineBuilderTest.java,DevModeCommandLineBuilderTest.java,DevModeCommandLineBuilderTest,9,12,62,10,10,0,true,true,false,false,false,false,false,false,false,false
